2, [1, 1], relu
epoch: 9, loss: 0.04239017143845558
epoch: 10, loss: 0.042360395193099976
epoch: 11, loss: 0.04238612577319145
epoch: 12, loss: 0.042364392429590225
epoch: 13, loss: 0.042359575629234314
epoch: 14, loss: 0.04236819967627525
epoch: 15, loss: 0.04235738888382912
epoch: 16, loss: 0.04233734682202339
epoch: 17, loss: 0.042336348444223404
epoch: 18, loss: 0.04233960807323456
epoch: 19, loss: 0.04237063601613045
0 : 13344, 13344
0.1 : 24211, 2477
0.2 : 24965, 1723
0.3 : 25334, 1354
0.4 : 25337, 1351
0.5 : 25337, 1351
0.6 : 25337, 1351
0.7 : 25337, 1351
0.8 : 25337, 1351
0.9 : 24175, 2513
1 : 26688, 0
====================
2, [16, 4], relu
epoch: 0, loss: 0.05392306670546532
epoch: 1, loss: 0.04248261824250221
epoch: 2, loss: 0.04240381717681885
epoch: 3, loss: 0.042405158281326294
epoch: 4, loss: 0.04234141483902931
epoch: 5, loss: 0.042362771928310394
epoch: 6, loss: 0.042306166142225266
epoch: 7, loss: 0.04234013333916664
epoch: 8, loss: 0.042319756001234055
epoch: 9, loss: 0.04232453554868698
epoch: 10, loss: 0.042322829365730286
epoch: 11, loss: 0.042331572622060776
epoch: 12, loss: 0.04233782738447189
epoch: 13, loss: 0.04230699688196182
epoch: 14, loss: 0.042315296828746796
epoch: 15, loss: 0.04232790693640709
epoch: 16, loss: 0.042289771139621735
epoch: 17, loss: 0.04228595271706581
epoch: 18, loss: 0.04228314012289047
epoch: 19, loss: 0.04228360950946808
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24966, 1722
0.3 : 25334, 1354
0.4 : 25337, 1351
0.5 : 25337, 1351
0.6 : 25337, 1351
0.7 : 25337, 1351
0.8 : 25335, 1353
0.9 : 24664, 2024
1 : 26688, 0
====================
2, [16, 8], relu
epoch: 0, loss: 0.0628589317202568
epoch: 1, loss: 0.04252194985747337
epoch: 2, loss: 0.04248858243227005
epoch: 3, loss: 0.042451705783605576
epoch: 4, loss: 0.042426712810993195
epoch: 5, loss: 0.04238978400826454
epoch: 6, loss: 0.04234582558274269
epoch: 7, loss: 0.04238614812493324
epoch: 8, loss: 0.042347121983766556
epoch: 9, loss: 0.04232169687747955
epoch: 10, loss: 0.04233219102025032
epoch: 11, loss: 0.042299527674913406
epoch: 12, loss: 0.042308446019887924
epoch: 13, loss: 0.04226938262581825
epoch: 14, loss: 0.042224325239658356
epoch: 15, loss: 0.0422050878405571
epoch: 16, loss: 0.0422142893075943
epoch: 17, loss: 0.042220428586006165
epoch: 18, loss: 0.042192377150058746
epoch: 19, loss: 0.042154889553785324
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24966, 1722
0.3 : 25334, 1354
0.4 : 25334, 1354
0.5 : 25337, 1351
0.6 : 25337, 1351
0.7 : 25337, 1351
0.8 : 25333, 1355
0.9 : 24662, 2026
1 : 26688, 0
====================
2, [16, 16], relu
epoch: 0, loss: 0.04899544641375542
epoch: 1, loss: 0.04251746088266373
epoch: 2, loss: 0.04246986284852028
epoch: 3, loss: 0.04242128133773804
epoch: 4, loss: 0.042385876178741455
epoch: 5, loss: 0.04242532327771187
epoch: 6, loss: 0.042416732758283615
epoch: 7, loss: 0.04239717870950699
epoch: 8, loss: 0.042406029999256134
epoch: 9, loss: 0.04235665500164032
epoch: 10, loss: 0.04236637428402901
epoch: 11, loss: 0.042335350066423416
epoch: 12, loss: 0.0423353873193264
epoch: 13, loss: 0.042302150279283524
epoch: 14, loss: 0.04231191799044609
epoch: 15, loss: 0.042309004813432693
epoch: 16, loss: 0.04229108616709709
epoch: 17, loss: 0.0422704815864563
epoch: 18, loss: 0.042286425828933716
epoch: 19, loss: 0.042279910296201706
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24212, 2476
0.3 : 25013, 1675
0.4 : 25334, 1354
0.5 : 25337, 1351
0.6 : 25337, 1351
0.7 : 25337, 1351
0.8 : 25335, 1353
0.9 : 24662, 2026
1 : 26688, 0
====================
2, [16, 32], relu
epoch: 0, loss: 0.04843616113066673
epoch: 1, loss: 0.04256037622690201
epoch: 2, loss: 0.042501214891672134
epoch: 3, loss: 0.042435821145772934
epoch: 4, loss: 0.04239390417933464
epoch: 5, loss: 0.042372480034828186
epoch: 6, loss: 0.04237179830670357
epoch: 7, loss: 0.04235357418656349
epoch: 8, loss: 0.04231838881969452
epoch: 9, loss: 0.04232216253876686
epoch: 10, loss: 0.042337819933891296
epoch: 11, loss: 0.042301226407289505
epoch: 12, loss: 0.042287807911634445
epoch: 13, loss: 0.042277105152606964
epoch: 14, loss: 0.04224178567528725
epoch: 15, loss: 0.04222807660698891
epoch: 16, loss: 0.042189572006464005
epoch: 17, loss: 0.04216616600751877
epoch: 18, loss: 0.04218243435025215
epoch: 19, loss: 0.04218133166432381
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24212, 2476
0.3 : 25013, 1675
0.4 : 25337, 1351
0.5 : 25337, 1351
0.6 : 25335, 1353
0.7 : 25333, 1355
0.8 : 25333, 1355
0.9 : 24662, 2026
1 : 26688, 0
====================
2, [32, 1], relu
epoch: 0, loss: 0.07612187415361404
epoch: 1, loss: 0.04431796073913574
epoch: 2, loss: 0.042712029069662094
epoch: 3, loss: 0.04248148202896118
epoch: 4, loss: 0.04242757707834244
epoch: 5, loss: 0.04241105914115906
epoch: 6, loss: 0.0424097441136837
epoch: 7, loss: 0.04240494221448898
epoch: 8, loss: 0.04239456355571747
epoch: 9, loss: 0.042396046221256256
epoch: 10, loss: 0.04239170625805855
epoch: 11, loss: 0.0423976331949234
epoch: 12, loss: 0.04240794852375984
epoch: 13, loss: 0.04239773005247116
epoch: 14, loss: 0.04238900914788246
epoch: 15, loss: 0.042354609817266464
epoch: 16, loss: 0.04237730801105499
epoch: 17, loss: 0.042390719056129456
epoch: 18, loss: 0.042377911508083344
epoch: 19, loss: 0.04233516380190849
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24212, 2476
0.3 : 25013, 1675
0.4 : 25334, 1354
0.5 : 25337, 1351
0.6 : 25337, 1351
0.7 : 25337, 1351
0.8 : 25337, 1351
0.9 : 24664, 2024
1 : 26688, 0
====================
2, [32, 2], relu
epoch: 0, loss: 0.07508867979049683
epoch: 1, loss: 0.044240549206733704
epoch: 2, loss: 0.04268118366599083
epoch: 3, loss: 0.04244076833128929
epoch: 4, loss: 0.04242970794439316
epoch: 5, loss: 0.0424058772623539
epoch: 6, loss: 0.042386457324028015
epoch: 7, loss: 0.0424308218061924
epoch: 8, loss: 0.042415134608745575
epoch: 9, loss: 0.042397286742925644
epoch: 10, loss: 0.04238859564065933
epoch: 11, loss: 0.04235772788524628
epoch: 12, loss: 0.0423547588288784
epoch: 13, loss: 0.042372990399599075
epoch: 14, loss: 0.042409058660268784
epoch: 15, loss: 0.042389485985040665
epoch: 16, loss: 0.04234182462096214
epoch: 17, loss: 0.04229889065027237
epoch: 18, loss: 0.04229589179158211
epoch: 19, loss: 0.04228470101952553
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24966, 1722
0.3 : 25334, 1354
0.4 : 25337, 1351
0.5 : 25337, 1351
0.6 : 25337, 1351
0.7 : 25335, 1353
0.8 : 25335, 1353
0.9 : 24173, 2515
1 : 26688, 0
====================
2, [32, 4], relu
epoch: 0, loss: 0.054118718951940536
epoch: 1, loss: 0.04250037297606468
epoch: 2, loss: 0.04244029521942139
epoch: 3, loss: 0.042417239397764206
epoch: 4, loss: 0.04237830638885498
epoch: 5, loss: 0.04239740967750549
epoch: 6, loss: 0.04233326017856598
epoch: 7, loss: 0.04233799874782562
epoch: 8, loss: 0.04234646260738373
epoch: 9, loss: 0.042310699820518494
epoch: 10, loss: 0.042333971709012985
epoch: 11, loss: 0.04230114817619324
epoch: 12, loss: 0.042295876890420914
epoch: 13, loss: 0.04232435300946236
epoch: 14, loss: 0.042289137840270996
epoch: 15, loss: 0.042274054139852524
epoch: 16, loss: 0.042227961122989655
epoch: 17, loss: 0.042225923389196396
epoch: 18, loss: 0.04220893234014511
epoch: 19, loss: 0.04221465438604355
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24212, 2476
0.3 : 25013, 1675
0.4 : 25337, 1351
0.5 : 25335, 1353
0.6 : 25335, 1353
0.7 : 25335, 1353
0.8 : 25333, 1355
0.9 : 24173, 2515
1 : 26688, 0
====================
2, [32, 8], relu
epoch: 0, loss: 0.05207498371601105
epoch: 1, loss: 0.04280196875333786
epoch: 2, loss: 0.04276718571782112
epoch: 3, loss: 0.042592376470565796
epoch: 4, loss: 0.042513590306043625
epoch: 5, loss: 0.04247088357806206
epoch: 6, loss: 0.04244792088866234
epoch: 7, loss: 0.042419932782649994
epoch: 8, loss: 0.042363595217466354
epoch: 9, loss: 0.04231461510062218
epoch: 10, loss: 0.04227995499968529
epoch: 11, loss: 0.04228478670120239
epoch: 12, loss: 0.042291950434446335
epoch: 13, loss: 0.04223553091287613
epoch: 14, loss: 0.04223217815160751
epoch: 15, loss: 0.04227687045931816
epoch: 16, loss: 0.04221811890602112
epoch: 17, loss: 0.04219304025173187
epoch: 18, loss: 0.04221406206488609
epoch: 19, loss: 0.04221438989043236
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24966, 1722
0.3 : 25013, 1675
0.4 : 25337, 1351
0.5 : 25335, 1353
0.6 : 25335, 1353
0.7 : 25335, 1353
0.8 : 25335, 1353
0.9 : 24664, 2024
1 : 26688, 0
====================
2, [32, 16], relu
epoch: 0, loss: 0.048136498779058456
epoch: 1, loss: 0.042498134076595306
epoch: 2, loss: 0.04249553754925728
epoch: 3, loss: 0.04240373894572258
epoch: 4, loss: 0.04240458086133003
epoch: 5, loss: 0.0424131415784359
epoch: 6, loss: 0.0423881970345974
epoch: 7, loss: 0.04235318675637245
epoch: 8, loss: 0.0423179529607296
epoch: 9, loss: 0.042289551347494125
epoch: 10, loss: 0.04226533696055412
epoch: 11, loss: 0.04224860668182373
epoch: 12, loss: 0.042236730456352234
epoch: 13, loss: 0.042206037789583206
epoch: 14, loss: 0.042226340621709824
epoch: 15, loss: 0.04220368713140488
epoch: 16, loss: 0.042222991585731506
epoch: 17, loss: 0.04219183325767517
epoch: 18, loss: 0.04219360649585724
epoch: 19, loss: 0.04221007227897644
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24966, 1722
0.3 : 25332, 1356
0.4 : 25332, 1356
0.5 : 25335, 1353
0.6 : 25335, 1353
0.7 : 25335, 1353
0.8 : 25335, 1353
0.9 : 24662, 2026
1 : 26688, 0
====================
2, [32, 32], relu
epoch: 0, loss: 0.047491490840911865
epoch: 1, loss: 0.04255390539765358
epoch: 2, loss: 0.042493611574172974
epoch: 3, loss: 0.04242968559265137
epoch: 4, loss: 0.04248618707060814
epoch: 5, loss: 0.042420174926519394
epoch: 6, loss: 0.042414356023073196
epoch: 7, loss: 0.042368724942207336
epoch: 8, loss: 0.04234032332897186
epoch: 9, loss: 0.04233899712562561
epoch: 10, loss: 0.042357541620731354
epoch: 11, loss: 0.042354557663202286
epoch: 12, loss: 0.04230831190943718
epoch: 13, loss: 0.04225078225135803
epoch: 14, loss: 0.042279358953237534
epoch: 15, loss: 0.04222143441438675
epoch: 16, loss: 0.04219677671790123
epoch: 17, loss: 0.04222754389047623
epoch: 18, loss: 0.04221140220761299
epoch: 19, loss: 0.04214147850871086
0 : 13344, 13344
0.1 : 24212, 2476
0.2 : 24210, 2478
0.3 : 25014, 1674
0.4 : 25335, 1353
0.5 : 25335, 1353
0.6 : 25335, 1353
0.7 : 25333, 1355
0.8 : 25333, 1355
0.9 : 24173, 2515
1 : 26688, 0
====================
